seed,stage_type,stage_index,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds,training_inclusive_calls
4,smc_population,4,ABC-SMC,alpha,parameter,-0.7965942799969628,0.33431868363857603,-1.4527922402672737,-0.7836125130794314,-0.18800916739847073,-0.5,-0.29659427999696275,0.29659427999696275,0.2118530571406877,True,1.264783072868803,25036,54.6597963000022,25036
4,smc_population,4,ABC-SMC,beta,parameter,0.9269674885460942,0.02874587157269966,0.8704408502146751,0.9277387192098132,0.9813717107839108,0.95,-0.023032511453905724,0.023032511453905724,0.15458061378460217,True,0.11093086056923573,25036,54.6597963000022,25036
4,smc_population,4,ABC-SMC,sigma_eta,parameter,0.31876833395804294,0.08023111522450786,0.15735696382490819,0.32402127534315295,0.46864440073168667,0.3,0.01876833395804295,0.01876833395804295,0.041707408795651,True,0.3112874369067785,25036,54.6597963000022,25036
4,smc_population,4,ABC-SMC,long_run_log_variance,derived,-10.968405911297333,2.13486354725982,-14.793131536746241,-10.9491448563043,-7.559004815548197,-9.999999999999991,-0.9684059112973422,0.9684059112973422,0.09684059112973431,True,7.234126721198044,25036,54.6597963000022,25036
4,smc_population,4,ABC-SMC,half_life_days,derived,11.732465604652132,8.331641792962284,4.995458370862438,9.24132926367498,36.86172499936416,13.513407333964874,-1.780941729312742,1.780941729312742,0.13179072348662849,True,31.86626662850172,25036,54.6597963000022,25036
4,smc_population,4,ABC-SMC,stationary_log_volatility_variance,derived,0.7738963775631877,0.22288331018396093,0.41116159578686334,0.7475403759438796,1.2786335051084616,0.9230769230769228,-0.14918054551373505,0.14918054551373505,0.1616122576398797,True,0.8674719093215983,25036,54.6597963000022,25036
5,smc_population,0,ABC-SMC,alpha,parameter,-0.9022195552970995,0.32768666778145566,-1.4766524264212006,-0.8903386588159508,-0.24637246482022368,-0.5,-0.4022195552970995,0.4022195552970995,0.2872996823550711,True,1.230279961600977,2000,54.53140350000467,2000
5,smc_population,0,ABC-SMC,beta,parameter,0.9062108201962027,0.031840617466478954,0.8538998431952352,0.904654267274004,0.9742867941844332,0.95,-0.04378917980379726,0.04378917980379726,0.2938871127771628,True,0.12038695098919805,2000,54.53140350000467,2000
5,smc_population,0,ABC-SMC,sigma_eta,parameter,0.27917221241221557,0.11365384169031718,0.07861353460800177,0.282514486834911,0.47851384251852036,0.3,-0.02082778758778442,0.02082778758778442,0.04628397241729871,True,0.39990030791051856,2000,54.53140350000467,2000
5,smc_population,0,ABC-SMC,long_run_log_variance,derived,-9.857271840204747,2.432562462070973,-14.37701559611362,-9.627344163441382,-6.035558656301191,-9.999999999999991,0.14272815979524367,0.14272815979524367,0.01427281597952438,True,8.34145693981243,2000,54.53140350000467,2000
