dataset,block_length,permutation,manual_distance,auto_distance,wasserstein_distance,squared_acf_1,squared_acf_5
sp500,5,75,5.923001458148849,3.1416788678962564,0.0,0.28443120560790186,-0.007367237266111555
sp500,5,76,5.936630288704434,3.195683568596378,0.0,0.28445932996480866,-0.008168340786548378
sp500,5,77,5.945295327666687,3.2361149597906738,0.0,0.28717000029325934,-0.009182147712322154
sp500,5,78,5.885817188929548,3.1891366535226116,0.0,0.2859848828075675,-0.005490662040830504
sp500,5,79,5.839690637834528,3.188475522109833,0.0,0.28532752840115744,-0.0026709604948383747
sp500,5,80,5.860906346690649,3.166714719962988,0.0,0.2868657764557133,-0.00420310050477428
sp500,5,81,6.185385843585198,3.271231613177304,0.0,0.2834642182205386,-0.022480356935326736
sp500,5,82,6.076390697579844,3.1819509324211244,0.0,0.2871318857995739,-0.016807121082802218
sp500,5,83,5.9078125546231774,3.1382176301738607,0.0,0.28928049736679423,-0.007389059268479517
sp500,5,84,5.9545933322398605,3.173507734133096,0.0,0.2839742557607772,-0.009125198903461704
sp500,5,85,5.74462478335103,3.1290231478348525,0.0,0.28813029260243905,0.0023483005072964433
sp500,5,86,5.923555178133865,3.1821509758099986,0.0,0.2813013601320989,-0.006799378832747406
sp500,5,87,5.39802046934337,3.0747324155038576,0.0,0.2943659307840538,0.021421877754311928
sp500,5,88,5.734590260647849,3.1609734387040316,0.0,0.28566710840018794,0.0034118369238624077
sp500,5,89,5.931675851977221,3.1880593369485233,0.0,0.28230339793269643,-0.007467637522677863
sp500,5,90,5.84750811359442,3.1874319698327196,0.0,0.28768423057952885,-0.003575630772039954
sp500,5,91,5.816719904937897,3.102693616344042,0.0,0.2879984298736029,-0.0018379290685867065
sp500,5,92,5.816109136248917,3.1294448092154274,0.0,0.2886231483985775,-0.001920268594793523
sp500,5,93,6.020189160887269,3.2310181727244136,0.0,0.28186480143633114,-0.012555329815764906
sp500,5,94,5.844991905708921,3.2310181727244136,0.0,0.2845069277739848,-0.0028232030126706937
sp500,5,95,5.51138358509678,3.1912356895052447,0.0,0.28627494155834937,0.01638651181332104
sp500,5,96,5.8029770203023965,3.174412326714911,0.0,0.28300826218770486,-7.31037239839427e-05
sp500,5,97,6.055877814626335,3.240065666906445,0.0,0.28044076140150903,-0.014369059795518009
sp500,5,98,5.796968816458117,3.1774221898504953,0.0,0.2829565750641168,0.00028899863202752927
sp500,5,99,6.023914033214037,3.1922605690999655,0.0,0.2825721180676779,-0.012906506392238698
sp500,5,100,5.604228145670802,3.1137510926569356,0.0,0.2859961551538045,0.01098879752808128
sp500,20,1,1.1884879845346672,1.001147152360134,0.0,0.4511042493678811,0.24001503273427788
sp500,20,2,1.087673497728614,0.9576058897169191,0.0,0.4512852886748004,0.24561919992396777
sp500,20,3,1.1212109256535439,0.9526449161956095,0.0,0.45464504401544537,0.24370518376998043
sp500,20,4,1.1631584597851299,0.9858445594273394,0.0,0.4524760511990126,0.24139646716490767
sp500,20,5,0.9636983536631801,0.9541353766251747,0.0,0.45394166871223185,0.25246675099446453
sp500,20,6,1.0963814974093686,0.9947841363866032,0.0,0.46906770544226195,0.2456076974738604
sp500,20,7,1.1374008489421015,1.0418372658133843,0.0,0.4559424153295338,0.24280347711750674
sp500,20,8,1.090062877631135,0.9975572604804476,0.0,0.45510354960393157,0.24543490342477126
sp500,20,9,1.0481694834539392,0.9625863867403394,0.0,0.4546064208951691,0.24776564389882608
sp500,20,10,1.1547446896114029,1.0155453766397207,0.0,0.4512982868435143,0.24188764515316266
sp500,20,11,0.9890442422399618,0.9438192526617167,0.0,0.45208359846136337,0.2510873439102878
sp500,20,12,1.2080714815517521,1.000379261144136,0.0,0.4519811160246892,0.23890747038448232
sp500,20,13,1.188040872594292,1.157176385500958,0.0,0.4518458668988603,0.24002403038392084
sp500,20,14,1.1246472444953894,1.001147152360134,0.0,0.45204335777394605,0.24354591531432698
sp500,20,15,1.0770249038060689,0.9768799088296941,0.0,0.45139297323498506,0.24620900112836863
sp500,20,16,1.1270719092222097,0.98794956149957,0.0,0.4524786514484537,0.24340314411606725
sp500,20,17,0.396648646154891,0.7158598450464203,0.0,0.47023619545979983,0.2857539254560353
sp500,20,18,1.0341952106829886,1.021219715706761,0.0,0.45261484157246945,0.2485656739933437
sp500,20,19,1.0857794297477719,0.9948450500222337,0.0,0.4525844569820807,0.24569759041184838
sp500,20,20,1.0923606529097494,1.0036516036130154,0.0,0.4531946396477147,0.24532235759698612
sp500,20,21,1.1979593825519756,1.1568375680000011,0.0,0.45116519092743496,0.2394867421801216
sp500,20,22,1.105178757569308,0.955888237501331,0.0,0.45214289566495797,0.24462675113273102
sp500,20,23,0.9491359099123229,0.9176841480678655,0.0,0.4513374021821367,0.253326123667202
sp500,20,24,1.1226762113988604,0.9817320898166275,0.0,0.4516691349029471,0.24366321833793206
sp500,20,25,0.872569741962756,0.9601812359257836,0.0,0.4522941996343774,0.2575616986693584
sp500,20,26,1.12781190595393,1.0036516036130154,0.0,0.450938864031481,0.24339471736348797
sp500,20,27,1.1584995224489159,1.0418372658133843,0.0,0.45271656378920627,0.24165171982936304
sp500,20,28,0.9231339223564787,0.5339735261005975,0.0,0.45773488957397684,0.25472967237967775
sp500,20,29,0.3596202142247214,0.07234435249466725,0.0,0.45497025770924704,0.28603968250211254
sp500,20,30,1.1514862951835252,0.9914824952419125,0.0,0.4522409849007106,0.24204959548402638
sp500,20,31,1.0545944222129635,0.9587965783767604,0.0,0.45154251181752025,0.2474532752190501
sp500,20,32,1.1014269392569367,0.9426940589061537,0.0,0.45069617788818983,0.24486927690069726
sp500,20,33,0.9889477289334507,0.909393183793794,0.0,0.45380284939918014,0.2510644859921211
sp500,20,34,1.105572477925712,0.9461497882737867,0.0,0.4541240089369779,0.2445778961972069
sp500,20,35,1.1491825384686356,1.0036516036130154,0.0,0.4518187749143877,0.24218577799012353
sp500,20,36,1.1022069102823795,0.9134826409464949,0.0,0.45167195675429506,0.2448017417837703
sp500,20,37,1.0252293520857967,0.8916721336218508,0.0,0.4509968527334443,0.24910114906037156
sp500,20,38,1.2007584305291121,1.1568375680000011,0.0,0.45098325206738593,0.23933527133205337
sp500,20,39,1.0050295135044232,0.9188739481127485,0.0,0.45331809847213655,0.2501763752705082
sp500,20,40,1.158211565782484,0.9833969783728287,0.0,0.4536283274367757,0.24165608156769158
sp500,20,41,0.8766031180507924,0.9126406960087972,0.0,0.4516514636756048,0.25735369115885076
sp500,20,42,1.1243477770095522,0.9858568654554328,0.0,0.4662456830897946,0.2438484284389485
sp500,20,43,0.9522616758858309,0.5298627246297882,0.0,0.45825169465128374,0.2531184124222806
sp500,20,44,1.1567765434022714,1.0828573685799674,0.0,0.4505232703447131,0.2417940263952032
sp500,20,45,1.1194506124639159,1.001147152360134,0.0,0.45162171186305994,0.24384366950460315
sp500,20,46,1.1631005388273097,0.9465372434494093,0.0,0.452627863122358,0.2413972493065652
sp500,20,47,0.6763521777523755,0.4838120629151848,0.0,0.45337247726254404,0.2684526455571051
sp500,20,48,1.057751944104938,0.9765952132159709,0.0,0.45216594835972285,0.24726402876256043
sp500,20,49,0.9280769583138281,0.9671484828469177,0.0,0.45355414167887104,0.2544518014681425
sp500,20,50,0.9062904642766246,0.9203469570399537,0.0,0.45256410001159475,0.25568009292938587
sp500,20,51,1.100423042884017,0.9727044798087251,0.0,0.45307619006220357,0.24487570284647098
sp500,20,52,1.1499242908707976,0.9664597074922129,0.0,0.4513669594036626,0.24215422489728466
sp500,20,53,1.116382076674155,0.9841227755115186,0.0,0.4524304482876238,0.24399843303723653
sp500,20,54,0.8828803593334781,0.7540770681796108,0.0,0.4509996932654202,0.2570238566764113
sp500,20,55,1.048379498684473,0.9831786450764926,0.0,0.4516271836349624,0.2477970213655781
sp500,20,56,1.1649579529938363,0.9832179140074232,0.0,0.4512963125020511,0.24131954654302806
sp500,20,57,1.0980979277190077,0.9526449161956095,0.0,0.4551047222016618,0.24498825879555622
sp500,20,58,1.110929770254032,0.9134826409464949,0.0,0.4544691900562494,0.24427766536990547
sp500,20,59,1.1419220422041148,1.0742688753967917,0.0,0.45563465237198336,0.24255173603232905
sp500,20,60,1.0185698270489736,0.9275355302108844,0.0,0.4534573044846424,0.24942167855334574
sp500,20,61,0.9223515866517191,0.5687748633044818,0.0,0.45595200034112854,0.2547573770521398
sp500,20,62,1.1102680613334934,1.0036516036130154,0.0,0.4511759078381406,0.24436485148342177
sp500,20,63,1.1287618694216688,0.8569872715449011,0.0,0.4516901797111072,0.24332426455893524
sp500,20,64,1.151923618194818,1.0036516036130154,0.0,0.4509851890740318,0.24205205775988567
sp500,20,65,1.1851274594525445,1.2288351535375062,0.0,0.45090422108106454,0.24020676893248646
sp500,20,66,1.168453384521488,1.001147152360134,0.0,0.451518427012207,0.2411201891555157
sp500,20,67,1.1015307875250244,1.0036516036130154,0.0,0.4510876520066007,0.2448531591489992
sp500,20,68,1.0215676010267132,0.9351918074356033,0.0,0.4675164783188767,0.24968285741662077
sp500,20,69,1.0668686677176922,0.9695284519934303,0.0,0.4525830900087821,0.24674923679017488
sp500,20,70,1.1273608615243194,1.0036516036130154,0.0,0.4512623717950076,0.24341184061833032
sp500,20,71,1.1021996636295663,0.9912284162038522,0.0,0.45289740103478443,0.244779508666396
sp500,20,72,1.1514355134951266,1.0641139814845597,0.0,0.45339890572090696,0.24203531752965646
sp500,20,73,1.172939853616101,1.0036516036130154,0.0,0.4529094601236836,0.24084596843300457
sp500,20,74,1.0487304208819457,0.912126674290419,0.0,0.45172068250875513,0.2477753431311799
sp500,20,75,1.1035083386257278,0.9871294605708385,0.0,0.45359449183738804,0.24469768286007434
sp500,20,76,1.0024471265042332,0.9547051703078699,0.0,0.45447666399739856,0.25030809977228907
sp500,20,77,1.0849176633070443,0.9950512432026941,0.0,0.4514066555754764,0.24576958265251106
sp500,20,78,1.1113065329696987,0.9824206441645217,0.0,0.452332786010974,0.2442824225658091
sp500,20,79,1.1224457109149908,1.0418372658133843,0.0,0.4523103688722025,0.24366335307726353
sp500,20,80,0.9907686211254987,0.9785002283447193,0.0,0.4513514769131855,0.2510091002739884
sp500,20,81,1.0840773475893,0.9377724982896493,0.0,0.4521670525978198,0.24579986155247183
sp500,20,82,1.0662954613975373,0.9950512432026941,0.0,0.4530190818155502,0.246774110746203
sp500,20,83,1.1439751350042904,0.9792722045780391,0.0,0.4509143345934177,0.24249605437086458
sp500,20,84,1.04333894028711,0.9871509053139739,0.0,0.4535335193979441,0.24804360907926473
sp500,20,85,1.1385590804919667,0.8874687156692644,0.0,0.4518441742323586,0.24277612949339883
sp500,20,86,1.0925709259491696,0.9542823021822637,0.0,0.4551459936269024,0.2452953890594282
sp500,20,87,1.1166360494977756,0.9829618202336069,0.0,0.4517119516658254,0.2439982702213013
sp500,20,88,1.0396652423285049,0.9403408326302065,0.0,0.45119383536027946,0.24829256745678516
sp500,20,89,1.045639938886536,0.9627875442930898,0.0,0.45134000967464893,0.24795639372993353
sp500,20,90,1.1400886888694504,1.0641139814845597,0.0,0.4524953237645058,0.24267901515680348
sp500,20,91,1.1593143230552403,0.9794824464160327,0.0,0.45314985448466005,0.2416003222027573
sp500,20,92,1.0494931337272186,0.8941356292402719,0.0,0.4541058092865668,0.24769558941741143
sp500,20,93,1.058702036310363,0.889280926638977,0.0,0.4524031838031958,0.24720662407938523
sp500,20,94,1.0049323906580772,0.9465917133812505,0.0,0.4553789475812406,0.2501665204339097
sp500,20,95,1.179502844512477,1.0036516036130154,0.0,0.45333009639232913,0.24047565913703842
sp500,20,96,1.0028283176926356,0.8862523115772503,0.0,0.45261419633861405,0.25031006030984143
sp500,20,97,1.2276812212203858,0.9935940039904734,0.0,0.45048154597400974,0.23784984503016668
sp500,20,98,0.8301983141313275,0.9553736457841981,0.0,0.45175904983937326,0.2599330638215145
sp500,20,99,0.6457687881177528,0.8168440109924252,0.0,0.47089365651895304,0.2712920112222676
sp500,20,100,1.169181500482996,0.9528341213599928,0.0,0.4505773301783655,0.24110231562839354
sp500,100,1,0.1902148654068955,0.02634515894295492,0.0,0.455700198925114,0.29545391727497106
sp500,100,2,0.11629091156232581,0.014611203517020128,0.0,0.4556182302261375,0.2995628077677951
sp500,100,3,0.15321349615304555,0.019723247305825285,0.0,0.45556624885228403,0.2975102634348534
sp500,100,4,0.19890358047571458,0.03211488319278116,0.0,0.4556125225756694,0.2949705976898371
sp500,100,5,0.09281037915377163,0.008788275500674745,0.0,0.45558650464554595,0.30086790652981915
sp500,100,6,0.19793537101981465,0.028945436362661867,0.0,0.4551893979900396,0.2950262422233726
sp500,100,7,0.20246858687184466,0.028945436362661867,0.0,0.45544769599452184,0.29477246822319725
sp500,100,8,0.03301039161494997,1.183422928952109e-14,0.0,0.4556166812716079,0.30419247398868066
sp500,100,9,0.1824158484796209,0.02954093831279719,0.0,0.45583646241156484,0.2958885327429596
sp500,100,10,0.18975587331894733,0.02634515894295492,0.0,0.45559333954456743,0.29547904667426433
sp500,100,11,0.19782540144318173,0.028945436362661867,0.0,0.45532512134629965,0.2950311534733555
sp500,100,12,0.14923461222081041,0.021914273420000758,0.0,0.45666499775817315,0.2977581105317483
sp500,100,13,0.13205002904517052,0.021297753218129323,0.0,0.4553018692448244,0.2986879572297612
sp500,100,14,0.157538691963812,0.02335997660887242,0.0,0.4565514345405505,0.29729026551708215
sp500,100,15,0.16310646128941483,0.019184238925754164,0.0,0.45557191577919376,0.2969603570966904
sp500,100,16,0.17603028705054163,0.03274095966125448,0.0,0.45561962313263715,0.296242068191948
sp500,100,17,0.14816979577115033,0.023059986732767605,0.0,0.457257271096865,0.29785328988532495
sp500,100,18,0.06875676025916666,0.007530275866557199,0.0,0.4553706859651533,0.30220613908227995
sp500,100,19,0.19822258364605844,0.028945436362661867,0.0,0.4559136592426977,0.29501059709975425
sp500,100,20,0.1696935835431699,0.023059986732767605,0.0,0.45548990756604857,0.2965942228711279
sp500,100,21,0.19995217003394053,0.028945436362661867,0.0,0.45534927018838084,0.2949127756541624
sp500,100,22,0.1870494079179045,0.02634515894295492,0.0,0.4553873576700748,0.2956298137581989
sp500,100,23,0.20427081714557382,0.028945436362661867,0.0,0.4555424016274113,0.2946721651410239
sp500,100,24,0.2016832338239063,0.028945436362661867,0.0,0.45630707096556117,0.29482518989074263
sp500,100,25,0.1643688783702757,0.023059986732767605,0.0,0.4573454542390372,0.2969525856899392
sp500,100,26,0.20470194130174316,0.028945436362661867,0.0,0.456075281857182,0.29465262187395325
sp500,100,27,0.1962685921495135,0.028945436362661867,0.0,0.45604693649149675,0.2951211162985476
sp500,100,28,0.20101896618243625,0.028945436362661867,0.0,0.4554390707627968,0.29485307324515725
sp500,100,29,0.17191464877688348,0.019723247305825285,0.0,0.4554735975668767,0.29647079482697203
sp500,100,30,0.19711417366102,0.028945436362661867,0.0,0.4560495904305339,0.2950741389344357
sp500,100,31,0.20084895900513894,0.028945436362661867,0.0,0.45589895517162266,0.294864408705986
sp500,100,32,0.15117570140064557,0.015551358031183965,0.0,0.45560719040599823,0.2976236204385657
sp500,100,33,0.09097203303027084,0.008658905940669709,0.0,0.45551105309485806,0.3009700358474514
sp500,100,34,0.18927826577220977,0.02634515894295492,0.0,0.45519505513502573,0.2955074806893026
sp500,100,35,0.1567308154593226,0.023059986732767605,0.0,0.4552863171438647,0.2973159905285278
sp500,100,36,0.17976882291881977,0.020780400630960226,0.0,0.45539312998786863,0.29603449939053383
sp500,100,37,0.1457431621364726,0.023059986732767605,0.0,0.45703943024380383,0.2979740602691968
sp500,100,38,0.19859044329607572,0.03157992425237136,0.0,0.45562016382677606,0.29498802293086607
sp500,100,39,0.17907063446399044,0.019723247305825285,0.0,0.45615440610213653,0.2960795987734778
sp500,100,40,0.14309061784502128,0.021020278441155324,0.0,0.45551881916501485,0.2980729462059535
sp500,100,41,0.20267339719974023,0.028945436362661867,0.0,0.45531973414599203,0.2947616905882372
sp500,100,42,0.0479755672846393,0.010067437420511105,0.0,0.455404202763462,0.3033611787047911
sp500,100,43,0.13307484457908295,0.015551358031183965,0.0,0.45575378536952055,0.2986307778221324
sp500,100,44,0.19306526760790352,0.028945436362661867,0.0,0.4553364741407443,0.2952956927123261
sp500,100,45,0.15529806879960506,0.021914273420000758,0.0,0.45534159282414605,0.29739514541842765
sp500,100,46,0.17884151451831382,0.023059986732767605,0.0,0.4552757889617909,0.2960868799393653
sp500,100,47,0.20160564017343868,0.028945436362661867,0.0,0.45562959904338884,0.29482044363538606
sp500,100,48,0.16593860099813357,0.015551358031183965,0.0,0.4552413660025,0.29680455871381856
sp500,100,49,0.18751323813166354,0.02634515894295492,0.0,0.4553479386803926,0.2956042535518144
sp500,100,50,0.19800312332940004,0.028945436362661867,0.0,0.4552530247420127,0.29502183971038365
sp500,100,51,0.20839774374369793,0.028945436362661867,0.0,0.45530673117199294,0.29444356342514844
sp500,100,52,0.19233090994645116,0.028945436362661867,0.0,0.45531104290498337,0.2953366921028432
sp500,100,53,0.14022566770641412,0.022497678117973485,0.0,0.45699688383755727,0.2982798513912202
sp500,100,54,0.18217179126050487,0.02634515894295492,0.0,0.45528601630727333,0.29590165056749784
sp500,100,55,0.17997801824566154,0.02614804775091998,0.0,0.45528589826124666,0.2960236083022867
sp500,100,56,0.18606320403239313,0.02634515894295492,0.0,0.4557853579153329,0.2956852900859471
sp500,100,57,0.14282337159874706,0.023059986732767605,0.0,0.4571228753259302,0.298143039382695
sp500,100,58,0.08210361621479814,0.008658905940669709,0.0,0.4554952962066078,0.30146304099642784
sp500,100,59,0.13781358572804914,0.022988709232898818,0.0,0.455573440213014,0.2983662981915647
sp500,100,60,0.1651091976425805,0.021914273420000758,0.0,0.456430860377887,0.29686414525210564
sp500,100,61,0.20112042136942962,0.028945436362661867,0.0,0.4555727928379292,0.2948473027105836
sp500,100,62,0.1759712042107808,0.015551358031183965,0.0,0.4552569867056851,0.29624663026247217
sp500,100,63,0.1782261734570192,0.023059986732767605,0.0,0.4554394217492684,0.2961200556795383
sp500,100,64,0.18721081915570884,0.02634515894295492,0.0,0.4558672046934481,0.29562228239026395
sp500,100,65,0.05317078672733025,0.00784035313008306,0.0,0.45578150658430683,0.3030747462784762
sp500,100,66,0.04741742603447903,0.009629810042766097,0.0,0.45689384097091285,0.30351535179271477
sp500,100,67,0.15377705735390818,0.023059986732767605,0.0,0.45595862522655156,0.29748252994988
sp500,100,68,0.09924896104024569,0.008788275500674745,0.0,0.455582031542515,0.30050999184435323
sp500,100,69,0.16348071369945433,0.021297753218129323,0.0,0.4554609622828909,0.2969396428386409
sp500,100,70,0.20820718292781765,0.028945436362661867,0.0,0.4561507992656452,0.2944590111119952
sp500,100,71,0.15883691500915073,0.023059986732767605,0.0,0.4564414316917222,0.29721377112482816
sp500,100,72,0.07669229905461533,0.010095455967454339,0.0,0.4563669411637124,0.3017919269299128
sp500,100,73,0.20065482674528945,0.028945436362661867,0.0,0.4555509862979463,0.2948731667438062
sp500,100,74,0.11287060430615452,0.009604406291723627,0.0,0.4559473371851683,0.2997574125374788
sp500,100,75,0.1845111505083039,0.02954093831279719,0.0,0.45544722828159456,0.29577066713589173
sp500,100,76,0.15503534740644814,0.018281464949248514,0.0,0.4554989508067598,0.2974090065468722
sp500,100,77,0.18621508213730792,0.02634515894295492,0.0,0.4557615304905707,0.2956766579578729
sp500,100,78,0.1500985951220345,0.019184238925754164,0.0,0.4562928339540465,0.2976952928795265
sp500,100,79,0.18673483387466921,0.02634515894295492,0.0,0.45536290195993395,0.29564743333246485
sp500,100,80,0.15272115140918194,0.015551358031183965,0.0,0.4558629561589196,0.2975397849416281
sp500,100,81,0.18576657774739452,0.023011182944236198,0.0,0.45626621637039927,0.295709692547055
sp500,100,82,0.1935222757763898,0.028945436362661867,0.0,0.45562525045835806,0.29526975987945586
sp500,100,83,0.1755109852873308,0.015551358031183965,0.0,0.4552729966700031,0.2962720602580782
sp500,100,84,0.1825066748053739,0.029001937278569135,0.0,0.4554682331048728,0.295882032434395
sp500,100,85,0.16702507058455604,0.015551358031183965,0.0,0.45536674172233793,0.2967430592653442
sp500,100,86,0.193289054650698,0.028945436362661867,0.0,0.4558268325869876,0.29528395468658
sp500,100,87,0.19676140663405714,0.028945436362661867,0.0,0.4553028974630076,0.29509045861143457
sp500,100,88,0.18603328241406977,0.02634515894295492,0.0,0.4554699729088051,0.29568599621909286
sp500,100,89,0.19853458202877883,0.03211488319278116,0.0,0.45639991458431906,0.2950027471371209
sp500,100,90,0.21436838615490997,0.028945436362661867,0.0,0.4555035721942608,0.2941108961304716
sp500,100,91,0.19064717170680337,0.02634515894295492,0.0,0.45575398443054177,0.2954302208228861
sp500,100,92,0.10092984337379475,0.010095455967454339,0.0,0.4557973110999196,0.3004185890722071
sp500,100,93,0.1540369075689484,0.023059986732767605,0.0,0.45627175270440357,0.2974754338173275
sp500,100,94,0.09736610403607954,0.008658905940669709,0.0,0.45535935695946,0.3006156085797336
sp500,100,95,0.17925954715845896,0.019723247305825285,0.0,0.4555993080827125,0.29606251269388945
sp500,100,96,0.1228879766982009,0.015551358031183965,0.0,0.45565235974235546,0.2991962627259232
sp500,100,97,0.20473150394582357,0.028945436362661867,0.0,0.45552022589162405,0.29464656145186174
sp500,100,98,0.03704210318896651,0.008222488429892087,0.0,0.4552043851464098,0.3039771580793499
sp500,100,99,0.1803797736248579,0.02634515894295492,0.0,0.455684775394016,0.29600055331263925
sp500,100,100,0.12137773896792986,0.018281464949248514,0.0,0.4558247844322189,0.29928200331398375
