dataset_id,replicate,data_seed,beta_regime,sigma_eta_regime,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds
beta_0.90_sigma_0.30_seed_202602,2,202602,0.9,0.3,ABC-SMC,beta,parameter,0.8919715247544431,0.024646450301156732,0.8527916186271769,0.890155141810266,0.9438113671512056,0.9,-0.008028475245556943,0.008028475245556943,0.05388238419836874,True,0.09101974852402872,21738,50.39200260000507
beta_0.90_sigma_0.30_seed_202602,2,202602,0.9,0.3,ABC-SMC,sigma_eta,parameter,0.3362492424102509,0.0572253326150616,0.22434162957784687,0.33467722256333726,0.45326049088136666,0.3,0.036249242410250904,0.036249242410250904,0.08055387202277979,True,0.2289188613035198,21738,50.39200260000507
beta_0.90_sigma_0.30_seed_202602,2,202602,0.9,0.3,ABC-SMC,long_run_log_variance,derived,-10.725904342637168,1.7829749482018358,-14.327074895429808,-10.34303141766641,-8.12281130299703,-10.0,-0.7259043426371683,0.7259043426371683,0.07259043426371684,True,6.204263592432778,21738,50.39200260000507
beta_0.90_sigma_0.30_seed_202602,2,202602,0.9,0.3,ABC-SMC,half_life_days,derived,6.498850841632283,2.032761275632115,4.352844429085881,5.956944575715333,11.986161114736058,6.578813478960585,-0.07996263732830222,0.07996263732830222,0.012154568233926561,True,7.633316685650177,21738,50.39200260000507
beta_0.90_sigma_0.30_seed_202602,2,202602,0.9,0.3,ABC-SMC,stationary_log_volatility_variance,derived,0.5680370376739643,0.1320282454947912,0.3420605450864347,0.5541425364362852,0.8443708544611573,0.47368421052631593,0.09435282714764837,0.09435282714764837,0.1991893017561465,True,0.5023103093747227,21738,50.39200260000507
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,alpha,parameter,-1.0465372855366808,0.303031109140015,-1.4833307712011083,-1.0855671406288439,-0.3561837129140861,-0.9999999999999998,-0.04653728553668102,0.04653728553668102,0.033240918240486445,True,1.1271470582870222,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,beta,parameter,0.8999309771722848,0.029283267012722866,0.8537997330300695,0.8973552735817635,0.9651953045758355,0.9,-6.902282771525936e-05,6.902282771525936e-05,0.0004632404544648279,True,0.11139557154576596,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,sigma_eta,parameter,0.30054513205776323,0.06922211619353401,0.15328404851195718,0.30567530808111404,0.43117819216235725,0.3,0.0005451320577632424,0.0005451320577632424,0.0012114045728072052,True,0.2778941436504001,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,long_run_log_variance,derived,-10.63601920026863,1.855047723042365,-14.337458840618716,-10.473100997067085,-7.722516972561352,-10.0,-0.6360192002686293,0.6360192002686293,0.06360192002686293,True,6.614941868057364,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,half_life_days,derived,7.78322020887955,5.6661950464621045,4.385380513971103,6.400048472863535,19.56671556896578,6.578813478960585,1.204406729918965,1.204406729918965,0.18307354871371948,True,15.181335054994676,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Manual ABC,stationary_log_volatility_variance,derived,0.4984972375435017,0.15454249568542258,0.23800436620702642,0.48241838988745894,0.8349889670300796,0.47368421052631593,0.024813027017185796,0.024813027017185796,0.05238305703628111,True,0.5969846008230533,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,alpha,parameter,-1.154564470573911,0.20506780067033856,-1.4721504907457876,-1.170145671563059,-0.7238750096544895,-0.9999999999999998,-0.15456447057391132,0.15456447057391132,0.11040319326707952,True,0.7482754810912982,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,beta,parameter,0.8798962543630899,0.01911248867047796,0.852470390482736,0.8766676659149701,0.9228550586664148,0.9,-0.020103745636910086,0.020103745636910086,0.13492446736181263,True,0.07038466818367883,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,sigma_eta,parameter,0.35770242585091006,0.07078358931591155,0.2254908505255384,0.3513421893010315,0.49011923318253686,0.3,0.057702425850910066,0.057702425850910066,0.12822761300202237,True,0.26462838265699845,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,long_run_log_variance,derived,-9.666492188769624,1.27567432472365,-12.143176056669319,-9.60365056566547,-7.497322058900888,-10.0,0.3335078112303762,0.3335078112303762,0.03335078112303762,True,4.64585399776843,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,half_life_days,derived,5.598413815643104,1.188468431309792,4.342570252853067,5.265983322562301,8.633788053891095,6.578813478960585,-0.9803996633174812,0.9803996633174812,0.1490237816367426,True,4.291217801038028,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Auto ABC,stationary_log_volatility_variance,derived,0.5925053776171738,0.22396986240679742,0.26708038121873645,0.5465715697219145,1.094321174830538,0.47368421052631593,0.11882116709085788,0.11882116709085788,0.2508446860806999,True,0.8272407936118015,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,alpha,parameter,-1.0056404358357323,0.3410819140021229,-1.4723934783839199,-1.0528491165796843,-0.2680794487710856,-0.9999999999999998,-0.005640435835732482,0.005640435835732482,0.0040288827398089165,True,1.2043140296128343,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,beta,parameter,0.8998781076288196,0.03419949397415672,0.8522528366075599,0.8944856408779673,0.972297088056633,0.9,-0.00012189237118043206,0.00012189237118043206,0.0008180696052377989,True,0.12004425144907305,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,sigma_eta,parameter,0.2642249232887065,0.13022843456421948,0.059518402114938904,0.2638407070226371,0.4861526216940959,0.3,-0.035775076711293485,0.035775076711293485,0.07950017046954108,True,0.426634219579157,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,long_run_log_variance,derived,-10.059819962552043,0.3183036744366483,-10.664488924410842,-10.077527800175892,-9.49027542777694,-10.0,-0.05981996255204258,0.05981996255204258,0.005981996255204259,True,1.174213496633902,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,half_life_days,derived,8.15713670450583,5.598798161766553,4.335637315425291,6.2162082290554554,24.672537296998907,6.578813478960585,1.578323225545244,1.578323225545244,0.23991001273904636,True,20.336899981573616,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5096382738960572,0.4681501296922021,0.017638796376964323,0.4084653155933197,1.6901413385830066,0.47368421052631593,0.035954063369741274,0.035954063369741274,0.07590302266945377,True,1.6725025422060422,10000,
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,alpha,parameter,-1.112004133910704,0.25109350718139595,-1.473982129755504,-1.1527606818938139,-0.5674571766068863,-0.9999999999999998,-0.1120041339107043,0.1120041339107043,0.08000295279336021,True,0.9065249531486177,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,beta,parameter,0.8961799993894195,0.025065428553644603,0.8544853608193366,0.8946931002408731,0.9491205148519055,0.9,-0.0038200006105805207,0.0038200006105805207,0.02563758799047329,True,0.09463515403256895,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,sigma_eta,parameter,0.3132545590867776,0.054892967392580774,0.20162159161764373,0.3163741917974746,0.42398066966305975,0.3,0.013254559086777584,0.013254559086777584,0.02945457574839463,True,0.22235907804541602,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,long_run_log_variance,derived,-10.889859980576311,1.7916650596908903,-14.462415206788085,-10.75770421836295,-8.125933063501439,-10.0,-0.8898599805763112,0.8898599805763112,0.08898599805763112,True,6.336482143286647,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,half_life_days,derived,6.819906409587411,2.1779122239280935,4.4077655805328835,6.229163279724129,13.273723802477775,6.578813478960585,0.24109293062682546,0.24109293062682546,0.0366468712630103,True,8.865958221944892,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202603,3,202603,0.9,0.3,ABC-SMC,stationary_log_volatility_variance,derived,0.5138764365526964,0.125800961836056,0.30954898568786615,0.4990579143966975,0.7879805329546841,0.47368421052631593,0.040192226026380506,0.040192226026380506,0.08485025494458104,True,0.4784315472668179,19127,44.35186809999868
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,alpha,parameter,-1.0400223757517693,0.31396075928593437,-1.4846299822962823,-1.1002362976929865,-0.31657466295063696,-0.9999999999999998,-0.04002237575176948,0.04002237575176948,0.028587411251263916,True,1.1680553193456453,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,beta,parameter,0.899504273650524,0.030731181810783326,0.8534686427408557,0.8954173472051256,0.9694874052207678,0.9,-0.0004957263494760333,0.0004957263494760333,0.0033270224797049214,True,0.11601876247991216,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,sigma_eta,parameter,0.27197261128485867,0.07011653143546032,0.1328934714173294,0.2746718731189609,0.4116049663064698,0.3,-0.02802738871514132,0.02802738871514132,0.06228308603364738,True,0.2787114948891404,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,long_run_log_variance,derived,-10.527043966234462,1.8374228832033455,-14.244250898214945,-10.34096017661119,-7.713130155690308,-10.0,-0.5270439662344621,0.5270439662344621,0.05270439662344621,True,6.531120742524637,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,half_life_days,derived,7.901428827237401,5.8590029951742375,4.374645580836848,6.274792230196899,22.368392841938345,6.578813478960585,1.3226153482768161,1.3226153482768161,0.20104162437597817,True,17.993747261101497,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Manual ABC,stationary_log_volatility_variance,derived,0.40513770545301986,0.13263627878285217,0.19291703845479052,0.3905951055120464,0.7276833313144269,0.47368421052631593,-0.06854650507329607,0.06854650507329607,0.14470928848806944,True,0.5347662928596364,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,alpha,parameter,-1.0758059521485097,0.26632987031322924,-1.4723934783839199,-1.103172802959194,-0.5308198819501343,-0.9999999999999998,-0.07580595214850994,0.07580595214850994,0.0541471086775071,True,0.9415735964337856,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,beta,parameter,0.8941090013964008,0.02363464576016691,0.8548838719497954,0.8934293917819439,0.9462537870161168,0.9,-0.005890998603599207,0.005890998603599207,0.03953690337986044,True,0.09136991506632142,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,sigma_eta,parameter,0.30536620640013395,0.0732218657547408,0.1737669018603515,0.2997690282736465,0.4622118146745999,0.3,0.005366206400133966,0.005366206400133966,0.011924903111408813,True,0.28844491281424833,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,long_run_log_variance,derived,-10.228761641772383,1.6851052176289478,-13.923234768271081,-9.998830799761611,-7.462226988194333,-10.0,-0.22876164177238323,0.22876164177238323,0.022876164177238322,True,6.4610077800767485,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,half_life_days,derived,6.66187974598227,2.3726545576914213,4.4208735583752485,6.151030757005521,12.546905674232567,6.578813478960585,0.0830662670216844,0.0830662670216844,0.012626329548228565,True,8.126032115857319,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Auto ABC,stationary_log_volatility_variance,derived,0.49075228804493587,0.20117464811815863,0.19615762577079246,0.45652158848738666,0.9686288236043447,0.47368421052631593,0.01706807751861994,0.01706807751861994,0.036032608094864305,True,0.7724711978335522,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,alpha,parameter,-0.9965296358984751,0.3437198670064059,-1.4723934783839199,-1.0471512058188757,-0.24861351038931923,-0.9999999999999998,0.003470364101524681,0.003470364101524681,0.002478831501089058,True,1.2237799679946006,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,beta,parameter,0.9005401388992031,0.034492600497543206,0.8522528366075599,0.8949123972664752,0.9735907863911725,0.9,0.0005401388992031242,0.0005401388992031242,0.0036250932832424436,True,0.12133794978361256,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,sigma_eta,parameter,0.26613400841823076,0.13069009482752403,0.06122647341799281,0.2684597855681543,0.48801674992028193,0.3,-0.03386599158176923,0.03386599158176923,0.07525775907059828,True,0.4267902765022891,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,long_run_log_variance,derived,-10.033619686347235,0.319738991683079,-10.608773885632498,-10.045344802483962,-9.449177707270511,-10.0,-0.03361968634723489,0.03361968634723489,0.003361968634723489,True,1.159596178361987,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,half_life_days,derived,8.337636810893578,6.222125021085344,4.335637315425291,6.242913098597354,25.8982954809104,6.578813478960585,1.7588233319329927,1.7588233319329927,0.2673465872771448,True,21.562658165485107,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5221822898625639,0.4839846692282156,0.017638796376964323,0.4179350242332426,1.8345138306750384,0.47368421052631593,0.048498079336247946,0.048498079336247946,0.10238483415430119,True,1.816875034298074,10000,
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,alpha,parameter,-1.0686872199189699,0.2726995174775165,-1.4648142545790164,-1.09801871268581,-0.47165677407050427,-0.9999999999999998,-0.06868721991897009,0.06868721991897009,0.049062299942121496,True,0.9931574805085122,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,beta,parameter,0.8979731172612613,0.02715007237234182,0.8550245930392836,0.8955467564048646,0.9510048895596729,0.9,-0.0020268827387387445,0.0020268827387387445,0.013603239857307008,True,0.09598029652038931,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,sigma_eta,parameter,0.2744296258294305,0.05315154874223802,0.17304400601832165,0.27340772738898456,0.37659677540672104,0.3,-0.02557037417056951,0.02557037417056951,0.056823053712376684,True,0.2035527693883994,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,long_run_log_variance,derived,-10.633104378979517,1.6792316959866787,-14.023737696128922,-10.42654151443172,-8.178725854530395,-10.0,-0.6331043789795174,0.6331043789795174,0.06331043789795174,True,5.845011841598527,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,half_life_days,derived,7.113934139505809,2.751820975165296,4.425519387193213,6.283011817872254,13.797797322965154,6.578813478960585,0.5351206605452239,0.5351206605452239,0.08133999576923252,True,9.37227793577194,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202604,4,202604,0.9,0.3,ABC-SMC,stationary_log_volatility_variance,derived,0.4026787766582861,0.10145113952036987,0.2290423396104895,0.39451934887219337,0.618456317768478,0.47368421052631593,-0.07100543386802982,0.07100543386802982,0.14990036038806293,True,0.3894139781579885,21268,49.50041549999878
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,alpha,parameter,-1.0759707693903977,0.2794275688805598,-1.4723934783839199,-1.1106942359062397,-0.4263742046499235,-0.9999999999999998,-0.07597076939039793,0.07597076939039793,0.054264835278855665,True,1.0460192737339964,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,beta,parameter,0.8939336966954596,0.028016213196146653,0.8525651597613142,0.8919786520564094,0.9554261700450972,0.9,-0.006066303304540388,0.006066303304540388,0.04071344499691535,True,0.10286101028378303,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,sigma_eta,parameter,0.31588819274125557,0.07530156369301921,0.16849277701541848,0.3182124609241032,0.45293765902381716,0.3,0.01588819274125558,0.01588819274125558,0.03530709498056796,True,0.2844448820083987,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,long_run_log_variance,derived,-10.33180386543373,1.8746184728102342,-14.277142163786213,-10.0993635530153,-7.422638859665186,-10.0,-0.33180386543373075,0.33180386543373075,0.033180386543373075,True,6.854503304121026,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,half_life_days,derived,6.996866721115078,3.9873092485852712,4.345596712892467,6.0635859381652795,15.201333901052699,6.578813478960585,0.41805324215449247,0.41805324215449247,0.06354538603221542,True,10.855737188160232,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Manual ABC,stationary_log_volatility_variance,derived,0.52214136660668,0.1896594573113069,0.22920723949865385,0.4914239621148641,0.9387371044420422,0.47368421052631593,0.04845715608036405,0.04845715608036405,0.10229844061410186,True,0.7095298649433883,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,alpha,parameter,-1.1304900836703324,0.2125836100354677,-1.4717977399047568,-1.1553941881375671,-0.6992548270686059,-0.9999999999999998,-0.13049008367033266,0.13049008367033266,0.0932072026216662,True,0.772542912836151,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,beta,parameter,0.8784810465348392,0.018504256318501302,0.8509806244755582,0.8756893082397386,0.9190876814875436,0.9,-0.02151895346516086,0.02151895346516086,0.14442250647758967,True,0.06810705701198538,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,sigma_eta,parameter,0.37285147710838834,0.06823668271639999,0.24255644615660749,0.3728837897040275,0.492003873304537,0.3,0.07285147710838835,0.07285147710838835,0.16189217135197412,True,0.2494474271479295,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,long_run_log_variance,derived,-9.362971130411918,1.4730656251306915,-12.074954100165694,-9.412710512459084,-6.531214177925102,-10.0,0.6370288695880824,0.6370288695880824,0.06370288695880824,True,5.543739922240593,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,half_life_days,derived,5.5101394675373445,1.0943020855147194,4.29549923863478,5.22168676770618,8.215199255473,6.578813478960585,-1.0686740114232407,1.0686740114232407,0.16244175562066324,True,3.9197000168382194,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Auto ABC,stationary_log_volatility_variance,derived,0.633494469797838,0.22101795236819663,0.29861229699825875,0.6087105499734534,1.1100992521794595,0.47368421052631593,0.15981025927152204,0.15981025927152204,0.3373772140176575,True,0.8114869551812007,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,alpha,parameter,-1.0007191188051314,0.34449242509123706,-1.4723934783839199,-1.0526058848306312,-0.26241080498854075,-0.9999999999999998,-0.0007191188051316466,0.0007191188051316466,0.0005136562893797476,True,1.2099826733953791,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,beta,parameter,0.900594767885913,0.03447289394092565,0.8524776249562782,0.8949579405231489,0.9735907863911725,0.9,0.0005947678859129502,0.0005947678859129502,0.003991730777939262,True,0.12111316143489426,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,sigma_eta,parameter,0.26492808539360196,0.12956919151876653,0.059518402114938904,0.2674083378366984,0.4861526216940959,0.3,-0.035071914606398025,0.035071914606398025,0.07793758801421784,True,0.426634219579157,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,long_run_log_variance,derived,-10.084441789817603,0.31657218175355584,-10.6684103736817,-10.08749076977253,-9.518012396779797,-10.0,-0.08444178981760331,0.08444178981760331,0.008444178981760331,True,1.1503979769019033,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,half_life_days,derived,8.335529879947075,6.201682751041586,4.3428011492323515,6.245775830835851,25.8982954809104,6.578813478960585,1.7567164009864893,1.7567164009864893,0.26702632725560116,True,21.555494331678048,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5210677289774588,0.48607496274388096,0.017638796376964323,0.4128187259570156,1.8345138306750384,0.47368421052631593,0.04738351845114286,0.04738351845114286,0.100031872285746,True,1.816875034298074,10000,
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,alpha,parameter,-1.073848469064055,0.2831271800527154,-1.469441812814395,-1.131965885901776,-0.4020155199880557,-0.9999999999999998,-0.07384846906405529,0.07384846906405529,0.05274890647432521,True,1.0674262928263392,19527,45.45564500000182
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,beta,parameter,0.8941120718553203,0.028141229326213227,0.8531516310892687,0.8904811698480618,0.9635686869123001,0.9,-0.005887928144679755,0.005887928144679755,0.03951629627301848,True,0.11041705582303141,19527,45.45564500000182
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,sigma_eta,parameter,0.3265714408425112,0.06997353921177857,0.1790997940878769,0.3269299663483526,0.4563740561263071,0.3,0.02657144084251123,0.02657144084251123,0.05904764631669162,True,0.2772742620384302,19527,45.45564500000182
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,long_run_log_variance,derived,-10.328399199020815,1.9391042087179287,-14.383541396388825,-9.947938043167937,-7.620070892045794,-10.0,-0.32839919902081505,0.32839919902081505,0.0328399199020815,True,6.763470504343031,19527,45.45564500000182
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,half_life_days,derived,7.035483914028,3.768336632960109,4.364412379556308,5.975750743120037,18.677420546236615,6.578813478960585,0.4566704350674149,0.4566704350674149,0.06941531881514389,True,14.313008166680307,19527,45.45564500000182
beta_0.90_sigma_0.30_seed_202605,5,202605,0.9,0.3,ABC-SMC,stationary_log_volatility_variance,derived,0.5560876433392405,0.1693225619030231,0.29587823471885016,0.5260728409784036,0.9302712073817746,0.47368421052631593,0.08240343281292462,0.08240343281292462,0.17396280260506303,True,0.6343929726629245,19527,45.45564500000182
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,alpha,parameter,-0.9522160741564792,0.32766047833627715,-1.4717977399047568,-0.9858380208756922,-0.2480743834801482,-0.5000000000000004,-0.4522160741564788,0.4522160741564788,0.32301148154034204,True,1.2237233564246086,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,beta,parameter,0.9082116232276928,0.031695679403357116,0.8553729153073272,0.9046364466273568,0.9764087323551011,0.95,-0.04178837677230718,0.04178837677230718,0.2804589045121287,True,0.12103581704777389,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,sigma_eta,parameter,0.22610159481457287,0.0667650598619004,0.09907443791709408,0.2236374392480575,0.35123614028294603,0.15,0.07610159481457288,0.07610159481457288,0.16911465514349527,True,0.25216170236585195,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,long_run_log_variance,derived,-10.542114541084434,1.8621943975108304,-14.119047987416108,-10.342543510573115,-7.628122947732759,-10.0,-0.5421145410844339,0.5421145410844339,0.05421145410844339,True,6.490925039683349,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,half_life_days,derived,9.0223370898278,6.876548750479308,4.437057852907873,6.916108885166488,29.03356225332476,13.513407333964874,-4.491070244137074,4.491070244137074,0.3323418093709886,True,24.596504400416887,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Manual ABC,stationary_log_volatility_variance,derived,0.3132917434671633,0.12514425059868947,0.11906192701297234,0.2989409037034851,0.5715524350883868,0.2307692307692307,0.08252251269793262,0.08252251269793262,0.3575975550243748,True,0.45249050807541447,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,alpha,parameter,-0.980057698477639,0.3246106180499815,-1.4618032032305888,-1.023654351586349,-0.30428272833462566,-0.5000000000000004,-0.4800576984776386,0.4800576984776386,0.34289835605545615,True,1.157520474895963,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,beta,parameter,0.9073974089955563,0.028568072593794906,0.8560243577775576,0.9045663456352383,0.9695942452675705,0.95,-0.042602591004443635,0.042602591004443635,0.28592342956002437,True,0.11356988749001296,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,sigma_eta,parameter,0.17396509437572535,0.05899080371970506,0.0721586719995875,0.17169832241462263,0.2905616603602653,0.15,0.02396509437572536,0.02396509437572536,0.05325576527938969,True,0.2184029883606778,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,long_run_log_variance,derived,-10.632701978917323,1.8682385335708536,-13.964784727833022,-10.6860209295711,-6.952395005335447,-10.0,-0.6327019789173232,0.6327019789173232,0.06327019789173231,True,7.012389722497575,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,half_life_days,derived,8.312710991368414,4.672797375976872,4.458786946015943,6.91076534081384,22.448221573711212,13.513407333964874,-5.20069634259646,5.20069634259646,0.3848545532646621,True,17.989434627695267,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Auto ABC,stationary_log_volatility_variance,derived,0.19386722468101306,0.10969431408396978,0.03151013097805658,0.1783817994144876,0.43081130139197904,0.2307692307692307,-0.03690200608821764,0.03690200608821764,0.15990869304894317,True,0.39930117041392243,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Wasserstein ABC,alpha,parameter,-1.0228505583638867,0.3345899008794459,-1.4723934783839199,-1.076442097966012,-0.2686081284626829,-0.5000000000000004,-0.5228505583638863,0.5228505583638863,0.3734646845456331,True,1.203785349921237,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Wasserstein ABC,beta,parameter,0.8990119224480295,0.03324889303211045,0.8524776249562782,0.894288019775941,0.9722680284426632,0.95,-0.050988077551970434,0.050988077551970434,0.3422018627649022,True,0.11979040348638503,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Wasserstein ABC,sigma_eta,parameter,0.2618688684173265,0.12811535203382537,0.059518402114938904,0.2636389595667277,0.48365040923380487,0.15,0.11186886841732649,0.11186886841732649,0.24859748537183662,True,0.42413200711886595,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Wasserstein ABC,long_run_log_variance,derived,-10.14070147900658,0.3178322636928822,-10.703322831065362,-10.146946766313848,-9.603628287572791,-10.0,-0.14070147900658014,0.14070147900658014,0.014070147900658015,True,1.0996945434925713,10000,
beta_0.95_sigma_0.15_seed_202601,1,202601,0.95,0.15,Wasserstein ABC,half_life_days,derived,7.992761054943946,5.473597876152698,4.3428011492323515,6.203914777360687,24.646316992622985,13.513407333964874,-5.520646279020928,5.520646279020928,0.4085310345929722,True,20.303515843390635,10000,
