alpha,beta,sigma_eta,distance,weight
-0.7256199086241394,0.9337989338777878,0.4265073667480774,3.0512678265730817,0.0015561881435711836
-0.4383422314653842,0.95676030610733,0.40287311064677206,2.864474166386071,0.0016355944166355537
-0.6039349210672926,0.9549640423897997,0.42315231655164254,2.9238634949184945,0.0015735708932849031
-0.6603664530090884,0.9331435107766382,0.39025246752174797,4.252590931044792,0.0016338128523176764
-0.9119887483040742,0.9318194844498727,0.489594586714215,3.3642389157314745,0.0019401077553660758
-0.7990947299403333,0.9435925600348156,0.404225937185382,3.3391537817617407,0.0016668457414119513
-0.7003878981694412,0.9273890191715579,0.4448494877055287,3.1807122027509314,0.001592101955383
-0.7363131612047825,0.9435753376018775,0.4741457593596654,2.9091059046965655,0.0016849758466878236
-0.3667401464921349,0.962558020349037,0.39973532511781756,4.3062791956201965,0.0017628160715968592
-0.7664174912421028,0.9517330918019811,0.4389680772913882,4.021556835986797,0.0016648471550454592
-0.5429050376685738,0.9537705010948286,0.44430043374253253,2.7989976844869915,0.0015946313929573622
-0.9155586592795991,0.9412992527543472,0.4034539815933064,4.650058190360991,0.0018571588726112801
-0.6534233528812854,0.9492174471593483,0.369183360160996,3.0179579035285875,0.001709561724829661
-0.42027246158265924,0.9619500212193554,0.36948933895778513,1.5736956434574438,0.001782132262200565
-0.4546788422593294,0.9625618810193809,0.3800327685295552,3.853891035575222,0.0017319916065702615
-0.9259713912054944,0.9299675082122891,0.45811288415622187,3.3788596727393334,0.0017977086541240781
-0.6499321969765721,0.9375932751855893,0.4600145168487547,4.448041191207494,0.0015736310155642472
-1.293397042315097,0.9079614261368245,0.44522768935832013,3.0739926611842874,0.0030418068752042374
-0.975469728509071,0.9215350875423107,0.4739958015497149,4.136992453804119,0.001967252350303282
-1.03671176686418,0.9271079056972724,0.48578940211312366,4.099868860441357,0.002156575030738686
-0.6135001265178573,0.9264004636326435,0.4657953442847613,3.3108048650809616,0.001670355775973869
-0.4086225535865418,0.9612915170393423,0.4634222903973608,3.189967478515362,0.0018676229345844413
-0.7365197618575569,0.9436402601450872,0.4508374889744,4.212508620269502,0.001590637176489146
-0.9140910983070838,0.9093410009792185,0.4493250493602967,3.9527648279293057,0.001974600489056312
-0.5929441439105797,0.9424088463159295,0.3496813169515824,2.032304897905815,0.0018321189008882652
-0.516102888697519,0.9414895357047608,0.4451773541303401,4.393422432646126,0.0015631500352765626
-0.14203316763586243,0.9828062239933493,0.3842558629881849,3.465615242113676,0.0027717155832526815
-0.9876362022299492,0.9153508830463664,0.481988682365131,4.291010455226539,0.002086703211761498
-0.336952513548496,0.964597673242829,0.3202836765275275,3.6731599030048225,0.00221634667437997
-0.606624215104442,0.9483434531655162,0.3806340715704729,4.574303900345085,0.0016216573296543033
-0.6287963938835456,0.9616444591564492,0.43471723211657476,4.0530349132279575,0.0016882508310151114
-0.32428792531032424,0.9565463181315581,0.42537004772076975,3.353762158627394,0.0017801897894260269
-0.44829832229673233,0.9718707074642258,0.42091558796880824,2.089421842522586,0.0018752040884955578
-0.2054585763750103,0.982795011989968,0.24214308465668744,4.038549598340899,0.004100302108137599
-0.4972937540989412,0.9342000907483248,0.39153586140250507,4.295491570250141,0.001658260944521956
-0.2652850079298027,0.9660100905034478,0.37869904447727376,4.079293493756656,0.0019980593878991685
-0.8148563358394056,0.9385273882726468,0.43368771062993755,3.2481067896516405,0.001622175389726973
-0.3023288724041653,0.9693847205285101,0.2753624513672889,2.4010619346782067,0.002909225378521784
-0.40904361250917615,0.9614536400407712,0.41067415400939156,2.976337449808998,0.001701960187471314
-0.6915575245793806,0.9540041331228659,0.41538596225526947,4.233716592779011,0.0016115586355149062
-0.3508896807821901,0.9624538520221709,0.45294333971261164,3.5383207510164234,0.0019043170852861048
-0.38032039683316143,0.9618213256450484,0.43879403461126587,2.9084513253075817,0.0017875025585686218
-0.31106542174918705,0.9503088442657396,0.394253670715819,4.607974125119305,0.001785268414136184
-0.8926490671009463,0.9132283265425418,0.42868427177658736,4.632252377459201,0.0018965458999122965
-0.384664914510166,0.9607999084549155,0.4772845831008211,4.230968419062885,0.0020017902337742806
-0.322913461522785,0.9682353694462491,0.4281344437859411,2.6786669579722786,0.0019469421999093516
-0.6653470298728633,0.9464612941028195,0.4995867838779484,2.077070816427107,0.001872591980894347
-1.0219715692873599,0.9292283571800988,0.3533998742220782,3.90814301805307,0.0026511990935432815
-0.31624748107941386,0.9547894521172945,0.425251586948525,3.740735020725902,0.001783326054073282
-0.4510235419483508,0.9579958173579848,0.3659377089072975,4.076500832433367,0.001746763837915474
-0.642598224853492,0.9493133033912736,0.4396151075772783,2.6697112863492976,0.0015525731105226466
-0.4107674675358438,0.9675729359100514,0.33031997380087075,4.572659779490584,0.002104403235755199
-0.5289886694680045,0.9310123281116628,0.4249049471908606,4.619714597029776,0.0015966995036800027
-0.4330872732145788,0.9570909421370225,0.4847498205595266,3.1765842154834525,0.0019472227942013308
-0.2573663409713964,0.974269192496128,0.355957167517203,2.9043871515480055,0.00223745982695853
-1.2990026758711337,0.902497884103069,0.4467780795523639,4.075288992980759,0.0031657218295088143
-0.6298837475856475,0.9485144585916059,0.39839567814445564,3.878375182212179,0.0015653160649769784
-0.5806488426425558,0.9459926684082423,0.48587094925467456,3.4548688801000846,0.0017449699268150673
-0.4653414211246867,0.9550479677888808,0.4797213609982883,3.4619274981060295,0.0018411955444843345
-0.8647595404854842,0.9400225939795541,0.3397403220470471,4.4137653409946775,0.002328759711790426
-0.5757484170289346,0.953333669001161,0.47755515843185303,2.669021112390675,0.0017458822501346565
-0.6681274969117261,0.9531574431335139,0.4186596567046676,3.2204873831403065,0.0015837303187285965
-0.7180987967135178,0.9388638803852198,0.4813867274542558,2.0867067065462677,0.0016986192763688696
-0.51357689742323,0.9304510130234553,0.4635897088018028,3.6057157558200443,0.0016899771544638357
-1.0876278282276954,0.9292276527826278,0.4703442996060229,4.276510697599395,0.0022097162913318545
-0.38571275809024796,0.9536850839862937,0.4114962545652051,4.505165418877632,0.001662064591682811
-0.7135121299941125,0.9536679371096215,0.4205154235031353,4.525733210518393,0.0016233801281785416
-0.8116660511509664,0.9398232286378841,0.4053015065504007,3.543895724330102,0.0016674755635770373
-0.8504975353680163,0.9438902662017232,0.4542912436142271,3.7610791213490185,0.0017271937330448563
-0.8445024342187833,0.9251348701585879,0.45251310977475434,3.569250723380723,0.0017000098437597437
-0.2534050177834845,0.9656318719107508,0.3680310825657044,4.221420575793862,0.002048526784472482
-0.8705566388543169,0.9338858690419991,0.42730770923842426,4.366326849918158,0.0016918905726880902
-0.47832021813109754,0.9342702984302594,0.4784242119531307,3.118865775170173,0.0017794647913438604
-0.32603693438480236,0.9569082658428514,0.4053220363926366,4.21884806222263,0.001764805285481991
-0.46947558096432745,0.9639053945362926,0.3913978642905649,3.6852728566873285,0.0017147623773625799
-0.6688768422713259,0.9491646907832341,0.4095325138898261,3.8246584545155407,0.001562402915245889
-0.7379229544076524,0.9377399508098013,0.3500724108356041,4.470588962712424,0.001962345911936503
-0.8389025913795913,0.9396258224618367,0.4879136088549469,3.6171450147975297,0.0018540995117672708
-0.637900805106421,0.9481773374890116,0.43737971078500254,4.052735742485023,0.0015404306503014583
-0.2863821675202596,0.9702470917254096,0.40283357692622934,3.840089525613468,0.002007414333836801
-0.7156922131770107,0.8935426875543977,0.4873267464738532,4.6087249398703225,0.0026621797550764534
-0.29465528737449215,0.9647421849961223,0.31495968292072674,2.326051145018978,0.0023267087456229087
-0.30019405630962187,0.9720402182533717,0.34444514336024873,2.633282709724805,0.0021776313298688395
-0.4314146478516978,0.9669001415454281,0.4145226931232334,2.4813732883260524,0.001768783859484273
-0.5056506575318477,0.9462138642057039,0.39601300841763054,3.716994216754205,0.0015719739994570895
-0.6533244398563729,0.9500082545751729,0.4376935481797607,2.5642262436969956,0.0015583546649799108
-0.7815866249743536,0.9411670960174601,0.4234617948126279,3.780640040472204,0.0015978494892837042
-0.4423021314457576,0.9559999745367047,0.4892568679698879,3.5980176532035406,0.00196612786900696
-0.3812699057293578,0.9679580720478143,0.39454988663995866,3.801669324796573,0.0018322676104843276
-0.6673155767842411,0.9546160221007799,0.36533347195370297,2.0943551872135555,0.0017798124366275403
-0.4468657884207175,0.9556751182605433,0.4843293091474935,1.774141830929637,0.001908299744699319
-0.26060070060449436,0.9732906199103674,0.27269393736318376,3.1852787248954786,0.0030690622630523408
-0.6287512735916005,0.9553112351964019,0.4796237330197065,4.290122924553724,0.001790742739929279
-0.24482054313262308,0.9651087781869089,0.4053969658861843,3.994636143195283,0.0020073770045346273
-0.5106968378020379,0.9561017240669178,0.45787901652803414,3.0258192581098804,0.0016810328956148785
-0.41806787747053853,0.9637285268619986,0.34372458427951313,3.887692102668579,0.0019468859065410902
-0.7741223277020832,0.9446463256087133,0.45861818251366293,4.545169610994669,0.001652646773976163
-1.4244972396061384,0.8948622615064155,0.4921300217116862,4.602858340188688,0.0043695601952557575
-0.33983988754075944,0.9532305450003479,0.4422238861780814,2.923866130627775,0.0017778134838232773
-0.24332278891402004,0.9670845087905128,0.32434451357177874,3.1909474306848504,0.002349646808969737
-0.5896563027687353,0.9547409851891326,0.41464052702679116,3.301457272664907,0.0015693773172321718
-0.7800385023376124,0.9425458694308987,0.4966578764540706,3.620614021523057,0.0018836988063987796
-0.501051834811268,0.953829720663503,0.49665472380705866,3.4878281568422254,0.001958558721666232
-0.9411609076620727,0.9400070933671296,0.4525544440229407,3.977863537939329,0.0018507909332996031
-0.7611207026018953,0.950712368843007,0.43666156594950617,2.846961670751981,0.001643868177864661
-0.7190990338238169,0.940600326070003,0.45810733080743754,4.591682689465237,0.0015892851797538984
-0.40615060513694295,0.9540109882940324,0.45848955323765705,2.7631505607832656,0.0017543410922422585
-0.8905454320953452,0.9398093352977303,0.48855744437294857,4.049103006852889,0.0019388509458811603
-0.9721289330312142,0.9304745353091843,0.3987006695807827,4.4902870765749405,0.0019849356440548873
-0.5708806290120831,0.9628167695039664,0.40990537717591985,3.909299446597321,0.0016697817082750733
-0.44745426101291963,0.9422164041577016,0.4533626988617752,4.420001789804511,0.0016475958355855116
-0.920095712485431,0.9211176074725747,0.4857003953723954,4.558506500864956,0.0019535383334343195
-0.4950545241040394,0.9437122567133452,0.3718789923438417,4.445893126833684,0.0016785790811369476
-0.25155709083844435,0.965993278423586,0.2743093002135989,3.46151499909004,0.0029815301727869658
-0.7735036960407686,0.937625290627691,0.4942580008082791,3.728715065326687,0.0018279621154496128
-0.3865785454737807,0.9617870493088838,0.386805328995504,3.7565737213387242,0.0017520822116956435
-0.40229437416244995,0.9744522145995447,0.3934467219326962,3.045943195433188,0.0019580769067585008
-0.7002868695765183,0.9572736355437784,0.49675045399236617,3.7887825652707288,0.002024228343688008
-0.5022154700753758,0.9512269434969445,0.4706818990438146,2.2248844520629687,0.0017093356183915396
-0.6633271356971902,0.9412213065767459,0.44865845028330986,4.314469993238043,0.0015424623052698733
-0.933590197663476,0.9249497844720185,0.45416555151302307,4.002237289526425,0.0018142018316552003
-1.055966806514963,0.927428280633132,0.4738999135821832,4.624800755784019,0.0021307623016836533
-0.58474862036958,0.9598498905556444,0.35547547180802896,4.579739007095675,0.0018333169703960352
-0.6697761901398048,0.9491399876944496,0.3402237352678472,4.51355005271073,0.001966145448606611
-0.49569170829487075,0.9460956116312745,0.4018367534811148,4.206979072285488,0.0015636038837618523
-0.7618166807479076,0.9218118662654674,0.46592605807104637,4.385140055854797,0.0017142035828417656
-0.6798623404173995,0.9422833637260664,0.35826097336171,3.567668748355881,0.0018048272772710234
-0.903145893220603,0.9209977886961727,0.47692046421276757,3.9003814655353684,0.0018792952624012383
-1.2273946639401352,0.9122184888061303,0.44742156632703317,4.283250314114445,0.0026838752476946613
-0.6624298238207833,0.954834465322159,0.23776496450287202,3.459329131054547,0.004449299050757031
-1.192193538091962,0.914729673024669,0.46652106526714676,3.397733924739397,0.0025503366323261344
-0.985229443545161,0.9306478308325271,0.3879104828428872,4.510334191846536,0.0020959130655174713
-0.5719418337308118,0.9445395167759073,0.47976109418665375,3.703584335030145,0.0016956107718153748
-0.4693666500978908,0.9538292499288544,0.2702093671933454,3.620942085786429,0.0029409046989750543
-1.1332327709854042,0.900965476874475,0.4691962128331773,4.403116153252692,0.0025951791131575436
-0.47923101172652155,0.9356145432725077,0.4249157162509165,3.120962625552205,0.0015954429632260246
-0.735190243904593,0.9200316916281728,0.45413768110607333,4.025567559722678,0.0016953775953555583
-0.3576784472725295,0.9594361324801051,0.38614643551119743,4.379924069465362,0.0017634598926399218
-0.16339438401851758,0.9766974045895501,0.31377900705120215,4.091626881058329,0.0028114351933488835
-0.21318947565972762,0.9699225310851404,0.3954195591950652,2.192743482406941,0.0021641463728990233
-0.9441746359378557,0.9333449805906404,0.49126130075155755,2.7219663728380863,0.002015953775396354
-0.3763786210599536,0.9610339729990838,0.4346032952311488,3.036529515415896,0.0017684469041292978
-0.8877272391795419,0.9291098687714171,0.4550898683366653,4.550095794627501,0.001735484636237681
-0.43923831852945366,0.9622376715395929,0.3411184675238415,4.093626047374302,0.0019417051568124367
-0.3463174568280162,0.9498047123524412,0.45483529222913405,4.196153900638535,0.0018060098233935581
-0.3234909766921936,0.9719068761087405,0.4503504784264651,2.4755623586442996,0.0021415099321770827
-0.4307793366002673,0.9739502599939311,0.35960647834587267,3.930992233857013,0.0020270035122398515
-0.512438596298814,0.9485690876751167,0.4159268990349548,2.7389235580694824,0.0015417914912031593
-0.4510558696382262,0.9503448578638877,0.3765272799308543,1.5077897631269812,0.0016690898938631358
-0.6297708457072817,0.9476960146773171,0.3414439213536271,4.371932076053906,0.001914644892465253
-0.4024529197378079,0.9622858000138593,0.32069953403416385,2.7526304272742026,0.0021402473699320243
-0.6598500022039947,0.953517163390865,0.4184717465023484,3.244246927724091,0.001582393190675
-0.13469011910576317,0.9789801380047166,0.2706159640312874,4.148657759085806,0.003551744588715887
-0.7001167239142234,0.9100660788560273,0.4241429774802479,4.650420815775858,0.0018969413654239165
-0.8581428911614741,0.9219639428072102,0.49215773475697866,4.147492963083801,0.0019242427143777937
-0.81813072949813,0.9442203551876532,0.35030985900836903,3.489989141552921,0.0020804592844087086
-0.2373059153586603,0.974094443926678,0.3908495498209079,3.9857232126949804,0.002196901411615989
-0.6508979037987492,0.9208722308172641,0.4518102330374517,4.500613704521392,0.0016846773195456038
-0.40700280398083644,0.9487656355314963,0.4662559238243255,2.976543052149607,0.0017668215716928335
-0.27154749104758213,0.975795514416659,0.4160752343497686,2.1864876047503525,0.002198331565532361
-0.7045821542463436,0.9465258510895169,0.3876748180768644,3.9757270858801474,0.0016407093381569466
-0.4827031595298562,0.9608194655689344,0.3046260066370395,1.3121080260368296,0.002312585264768241
-0.6667246825144805,0.9387871459228176,0.42148732302544056,3.852113981475853,0.0015236860468901296
-0.8911721596847567,0.9205300388276076,0.4286796231639956,4.081546696538815,0.0017902852779474589
-0.2030783207124361,0.9843125116758754,0.3148974932659112,3.6939485869571653,0.002930876733004175
-0.7052692265475662,0.9199687013267657,0.4729934605501712,4.335859660292436,0.0017607923803973757
-0.7610299487960072,0.9439663901842077,0.4731130042121928,4.268279723562766,0.0017012800947844842
-0.43570921483185615,0.9404063140271763,0.3515527556752822,4.064580697532266,0.001883772717479156
-0.4004764084886393,0.9737021997456676,0.3500878648337016,4.2268896261573845,0.0020835481192479294
-0.6035779464072045,0.9577413694613661,0.4115137913528089,3.6297226485876646,0.0016069536355390426
-0.3253235878913588,0.9622450347723368,0.49202421126439233,1.868943608628618,0.0023097315770716524
-0.5867747267349522,0.9389993136862095,0.4942905777925815,2.3967875731227313,0.0017960719938069868
-1.0177205096672075,0.9315516223795408,0.4681666573262937,4.000797722491656,0.0020197877107414977
-0.6084567050741574,0.9451715076388268,0.4361601039415711,4.602764527212337,0.0015215578001907535
-0.9490124920244581,0.8939479030095189,0.47040845071278986,4.34612552825233,0.0025080608682571752
-0.49274148005696294,0.9474943604938395,0.3843698875168602,4.208092914260224,0.0016140521733142344
-0.35190694996475463,0.9572096613996689,0.4389209247687639,2.3970607270207682,0.0017749575574714305
-0.5995225470877994,0.9273719778828782,0.3829891105404888,3.024674411456419,0.0017391554787791754
-0.27509289897473427,0.973007033438895,0.3620212739225288,4.026967188534575,0.0021519623600666045
-0.42701892484140463,0.9626068821038607,0.3696623466029004,3.2862534987795726,0.00178447357489664
-0.34246719499535283,0.9598300978391517,0.44684648984598935,4.2595271356911635,0.0018500091618478523
-0.6589692288453597,0.92992474594706,0.4761628892224619,4.244078100507824,0.0016770835835778625
-0.48912555676749225,0.9410036492174501,0.44190882965659006,3.946625037738424,0.001576407603370112
-0.6224182165587551,0.9483009993451853,0.43722426721735513,4.366701634496136,0.0015375616078415015
-0.24602966645652358,0.9671581116948954,0.4317704001265751,2.642275555569043,0.0021011260013241834
-0.5967118556488834,0.9410619041472073,0.4442812240495654,4.36366328408088,0.0015300247346811617
-0.2866318733575819,0.9563897516787353,0.2760263466481641,3.7463642912058788,0.002915889364629978
-0.4169435916075359,0.9696522584738679,0.43006024240450136,2.3020215062297993,0.0018646609158787446
-0.3332655183011955,0.9617348955362254,0.39384713250145814,4.636057679236004,0.0018034474441925366
-0.4988263877156638,0.941065383175959,0.46831564265187126,2.908097750240259,0.0016660698534626149
-0.2729296437579755,0.9653235005219072,0.4859245598537022,3.7169406640676783,0.002438806995354015
-0.3932987251784328,0.9543448003850056,0.3003219518692685,4.057022373590992,0.002385499500398308
-0.6535172722942807,0.9485705520251071,0.3839547581847823,4.040234857539981,0.001628349858213038
-0.706212342997194,0.90866830574022,0.46087479547773186,4.126373862788754,0.0019409523550280555
-0.5182948644030745,0.9268856209335642,0.4523702594716234,4.633605134905885,0.0016870079515955596
-0.43319771676983987,0.9638335123563907,0.4168679550815457,3.154651661368437,0.00171777156135979
-0.724689462726522,0.8879321657507747,0.4539589441969798,4.596397239806843,0.00280407110734703
